cle_obs,type_en,code_en,nom_en,version_en,type_info_geo
1177638,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184812,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182096,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181728,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096090,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190310,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1193112,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1095286,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187623,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184463,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178052,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190280,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184530,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191012,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095975,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096304,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197545,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096185,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1185753,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180354,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192539,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1185315,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178915,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177910,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196891,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095041,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094094,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1185440,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195749,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190038,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197335,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093779,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1193053,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1187241,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192235,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1182258,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192764,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1095784,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1190037,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1180854,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179421,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191871,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1182515,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181954,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196043,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181996,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186955,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181161,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094005,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094248,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181723,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191640,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1188701,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195620,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187746,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186092,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181163,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184177,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192669,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1095615,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1180745,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195668,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096090,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1191074,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094918,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184638,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187065,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189865,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1184276,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190541,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1180865,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185163,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095327,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096626,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093856,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190710,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1182240,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189689,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192177,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1096214,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1177732,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096342,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1188136,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181540,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184782,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184780,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189341,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184952,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196673,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184543,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094425,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095860,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1198568,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191290,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1195428,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187235,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182126,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196689,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197025,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180280,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094531,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187942,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185636,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184996,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187203,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186995,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096923,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095472,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198341,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096301,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187300,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184453,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186498,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179687,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188283,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186251,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187932,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195899,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190260,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096375,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1192574,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1184018,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198418,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182303,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094370,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1095667,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1189721,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1198015,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187587,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190457,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1181455,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189885,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1184519,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184883,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180585,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096274,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1093717,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1182207,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187513,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191824,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192274,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1191706,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1097065,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1177852,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191596,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1191128,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187981,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190243,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184826,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178829,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188074,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186500,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094354,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192967,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1178527,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198591,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196440,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093912,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1188469,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181115,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191548,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189050,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095558,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094017,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192868,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1192195,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1188474,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196581,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180012,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187621,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178694,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189143,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178106,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197472,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190143,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1191588,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1198745,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1093647,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192437,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1192931,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1093803,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1187073,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
