Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,Longueur_poisson_cm,Substrat_Suivis,Longueur_transect_metre,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,Flag,Year
La Saline_GR18,2022-01-11,Epinephelus merra,Acropore branchu,3.0,12,Substrat dur colonisé,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-01-11,Epinephelus merra,Algues gazonnantes,4.0,6,Corail mort en place,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-01-11,Epinephelus merra,Acropore branchu,5.0,10,Substrat dur colonisé,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-01-11,Epinephelus merra,Acropore branchu,6.0,16,Substrat dur colonisé,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,Algues gazonnantes,1.0,11,Corail mort en place,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,Algues gazonnantes,2.0,10,Corail mort en place,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,Acropore branchu,3.0,10,Substrat dur colonisé,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,Acropore branchu,4.0,15,Substrat dur colonisé,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,Acropore branchu,5.0,9,Substrat dur colonisé,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,Algues gazonnantes,6.0,13,Corail mort en place,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,,7.0,18,Sable,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR18,2022-12-02,Epinephelus merra,,8.0,20,Sable,20,60010487,55.23998,-21.10119,Belt,2022
La Saline_GR19,2008-01-30,,,1.0,,,20,60010488,55.23884,-21.10055,Belt,2008
La Saline_GR19,2008-12-19,Epinephelus merra,Non-Acropore submassif,1.0,16,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2008
La Saline_GR19,2008-12-19,Epinephelus merra,Algues gazonnantes,2.0,9,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2008
La Saline_GR19,2008-12-19,Epinephelus merra,Acropore branchu,3.0,9,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2008
La Saline_GR19,2010-01-21,Epinephelus merra,Acropore branchu,1.0,20,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2010
La Saline_GR19,2010-01-21,Epinephelus merra,Acropore branchu,2.0,12,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2010
La Saline_GR19,2011-02-28,Epinephelus merra,,1.0,17,,20,60010488,55.23884,-21.10055,Belt,2011
La Saline_GR19,2011-02-28,Epinephelus merra,,2.0,12,,20,60010488,55.23884,-21.10055,Belt,2011
La Saline_GR19,2011-02-28,Epinephelus merra,,3.0,15,,20,60010488,55.23884,-21.10055,Belt,2011
La Saline_GR19,2011-02-28,Epinephelus merra,,4.0,15,,20,60010488,55.23884,-21.10055,Belt,2011
La Saline_GR19,2011-02-28,Epinephelus merra,,5.0,12,,20,60010488,55.23884,-21.10055,Belt,2011
La Saline_GR19,2012-01-16,Epinephelus merra,Non-Acropore submassif,1.0,11,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2012
La Saline_GR19,2012-01-16,Epinephelus merra,Non-Acropore submassif,2.0,17,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2012
La Saline_GR19,2012-01-16,Epinephelus merra,Algues gazonnantes,3.0,11,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2012
La Saline_GR19,2013-01-11,Epinephelus merra,Acropore branchu,1.0,19,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2013
La Saline_GR19,2013-01-11,Epinephelus merra,Acropore branchu,2.0,9,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2013
La Saline_GR19,2013-01-11,Epinephelus merra,Algues gazonnantes,3.0,11,,20,60010488,55.23884,-21.10055,Belt,2013
La Saline_GR19,2015-03-03,Epinephelus merra,,1.0,9,,20,60010488,55.23884,-21.10055,Belt,2015
La Saline_GR19,2015-03-03,Epinephelus merra,,2.0,10,,20,60010488,55.23884,-21.10055,Belt,2015
La Saline_GR19,2015-03-03,Epinephelus merra,Acropore digité,3.0,10,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2015
La Saline_GR19,2015-03-03,Epinephelus merra,,4.0,10,,20,60010488,55.23884,-21.10055,Belt,2015
La Saline_GR19,2015-03-03,Epinephelus merra,,5.0,20,,20,60010488,55.23884,-21.10055,Belt,2015
La Saline_GR19,2016-01-19,Epinephelus merra,,1.0,15,,20,60010488,55.23884,-21.10055,Belt,2016
La Saline_GR19,2016-01-19,Epinephelus merra,,2.0,12,,20,60010488,55.23884,-21.10055,Belt,2016
La Saline_GR19,2016-01-19,Epinephelus merra,,3.0,8,,20,60010488,55.23884,-21.10055,Belt,2016
La Saline_GR19,2017-01-27,Epinephelus merra,Acropore branchu,1.0,10,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2017
La Saline_GR19,2017-01-27,Epinephelus merra,Algues gazonnantes,2.0,14,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2017
La Saline_GR19,2017-01-27,Epinephelus merra,Acropore branchu,3.0,10,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2017
La Saline_GR19,2018-01-23,Epinephelus merra,Acropore branchu,1.0,14,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2018
La Saline_GR19,2019-01-15,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2019
La Saline_GR19,2019-01-15,Epinephelus merra,Algues gazonnantes,2.0,15,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2019
La Saline_GR19,2019-12-12,Epinephelus merra,Algues gazonnantes,1.0,9,Corail mort en place,20,60010488,55.23878,-21.10067,Belt,2019
La Saline_GR19,2019-12-12,Epinephelus merra,Algues gazonnantes,2.0,10,Corail mort en place,20,60010488,55.23878,-21.10067,Belt,2019
La Saline_GR19,2020-12-15,Epinephelus merra,Non-Acropore submassif,1.0,5,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2020
La Saline_GR19,2022-01-11,Epinephelus merra,Non-Acropore submassif,1.0,7,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-01-11,Epinephelus merra,Non-Acropore submassif,2.0,6,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-01-11,Epinephelus merra,Algues gazonnantes,3.0,7,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-01-11,Epinephelus merra,Algues gazonnantes,4.0,10,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-01-11,Epinephelus merra,Algues gazonnantes,5.0,13,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-01-11,Epinephelus merra,Acropore branchu,6.0,8,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-01-11,Epinephelus merra,Non-Acropore submassif,7.0,9,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Acropore branchu,1.0,17,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Non-Acropore submassif,2.0,12,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Algues gazonnantes,3.0,10,Corail mort en place,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,,4.0,14,Débris,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Acropore branchu,5.0,9,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Acropore branchu,6.0,15,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Acropore branchu,7.0,11,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR19,2022-12-05,Epinephelus merra,Non-Acropore submassif,8.0,20,Substrat dur colonisé,20,60010488,55.23884,-21.10055,Belt,2022
La Saline_GR20,2008-01-30,,,1.0,,,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Non-Acropore submassif,1.0,13,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Non-Acropore submassif,2.0,17,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Acropore branchu,3.0,8,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Acropore branchu,4.0,16,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Acropore branchu,5.0,14,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Acropore branchu,6.0,16,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2008-12-26,Epinephelus merra,Acropore branchu,7.0,15,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2008
La Saline_GR20,2010-01-21,Epinephelus merra,Acropore branchu,1.0,10,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2010
La Saline_GR20,2011-02-28,Epinephelus merra,Acropore branchu,1.0,18,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2011
La Saline_GR20,2012-01-10,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2012
La Saline_GR20,2012-01-10,Epinephelus merra,Non-Acropore submassif,2.0,15,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2012
La Saline_GR20,2012-01-10,Epinephelus merra,Non-Acropore submassif,3.0,8,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2012
La Saline_GR20,2013-01-14,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2013
La Saline_GR20,2013-01-14,Epinephelus merra,Algues gazonnantes,2.0,17,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2013
La Saline_GR20,2015-03-03,Epinephelus merra,Acropore digité,1.0,10,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2015
La Saline_GR20,2015-03-03,Epinephelus merra,,2.0,8,,20,60010489,55.23746,-21.09956,Belt,2015
La Saline_GR20,2015-03-03,Epinephelus merra,Acropore digité,3.0,10,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2015
La Saline_GR20,2015-03-03,Epinephelus merra,,4.0,12,,20,60010489,55.23746,-21.09956,Belt,2015
La Saline_GR20,2016-01-19,Epinephelus merra,,1.0,5,,20,60010489,55.23746,-21.09956,Belt,2016
La Saline_GR20,2017-01-27,Epinephelus merra,Non-Acropore submassif,1.0,11,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2017
La Saline_GR20,2017-01-27,Epinephelus merra,Non-Acropore submassif,2.0,10,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2017
La Saline_GR20,2017-01-27,Epinephelus merra,Non-Acropore submassif,3.0,12,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2017
La Saline_GR20,2017-01-27,Epinephelus merra,Non-Acropore submassif,4.0,13,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2017
La Saline_GR20,2017-01-27,Epinephelus merra,Non-Acropore submassif,5.0,10,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2017
La Saline_GR20,2018-01-29,Epinephelus merra,Algues gazonnantes,1.0,9,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2018
La Saline_GR20,2018-01-29,Epinephelus merra,Algues gazonnantes,2.0,13,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2018
La Saline_GR20,2018-01-29,Epinephelus merra,Algues gazonnantes,3.0,14,,20,60010489,55.23746,-21.09956,Belt,2018
La Saline_GR20,2018-01-29,Epinephelus merra,Algues gazonnantes,4.0,9,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2018
La Saline_GR20,2018-01-29,Epinephelus merra,Algues gazonnantes,5.0,9,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2018
La Saline_GR20,2019-01-15,Epinephelus merra,Algues gazonnantes,1.0,9,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2019
La Saline_GR20,2019-01-15,Epinephelus merra,Algues gazonnantes,2.0,10,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2019
La Saline_GR20,2019-01-15,Epinephelus merra,Algues gazonnantes,3.0,12,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2019
La Saline_GR20,2019-01-15,Epinephelus merra,Acropore branchu,4.0,11,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2019
La Saline_GR20,2019-01-15,Epinephelus merra,Acropore branchu,5.0,12,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2019
La Saline_GR20,2019-01-15,Epinephelus merra,Non-Acropore submassif,6.0,12,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2019
La Saline_GR20,2020-01-08,Epinephelus merra,Algues gazonnantes,1.0,14,,20,60010489,55.23746,-21.09956,Belt,2020
La Saline_GR20,2020-01-08,Epinephelus merra,Algues gazonnantes,2.0,12,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2020
La Saline_GR20,2020-11-26,Epinephelus merra,Non-Acropore submassif,1.0,5,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2020
La Saline_GR20,2020-11-26,Epinephelus merra,Acropore branchu,2.0,14,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2020
La Saline_GR20,2022-01-11,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-01-11,Epinephelus merra,Algues gazonnantes,2.0,5,Corail mort en place,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-01-11,Epinephelus merra,Non-Acropore submassif,3.0,4,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-01-11,Epinephelus merra,Non-Acropore submassif,4.0,11,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-01-11,Epinephelus merra,Non-Acropore submassif,5.0,14,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Acropore branchu,2.0,14,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Acropore branchu,3.0,9,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Non-Acropore submassif,4.0,9,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Non-Acropore submassif,5.0,15,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Acropore branchu,6.0,13,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
La Saline_GR20,2022-12-05,Epinephelus merra,Non-Acropore submassif,7.0,15,Substrat dur colonisé,20,60010489,55.23746,-21.09956,Belt,2022
Saint-Gilles_GP08,2007-12-28,Epinephelus merra,,1.0,12,Dalle corallienne,20,60010467,55.22003,-21.06758,Belt,2007
Saint-Gilles_GP08,2007-12-28,Epinephelus merra,Algues calcaires récifs,2.0,16,,20,60010467,55.22003,-21.06758,Belt,2007
Saint-Gilles_GP08,2007-12-28,Epinephelus merra,Algues calcaires récifs,3.0,13,,20,60010467,55.22003,-21.06758,Belt,2007
Saint-Gilles_GP08,2007-12-28,Epinephelus merra,Algues gazonnantes,4.0,16,,20,60010467,55.22003,-21.06758,Belt,2007
Saint-Gilles_GP08,2007-12-28,Epinephelus merra,Algues gazonnantes,5.0,13,,20,60010467,55.22003,-21.06758,Belt,2007
Saint-Gilles_GP08,2009-01-06,Epinephelus merra,Non-Acropore submassif,1.0,17,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2009
Saint-Gilles_GP08,2009-01-06,Epinephelus merra,Acropore branchu,2.0,13,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2009
Saint-Gilles_GP08,2009-01-06,Epinephelus merra,Non-Acropore massif,3.0,17,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2009
Saint-Gilles_GP08,2010-01-18,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2010
Saint-Gilles_GP08,2010-01-18,Epinephelus merra,Non-Acropore submassif,2.0,8,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2010
Saint-Gilles_GP08,2011-02-17,,,1.0,,,20,60010467,55.22003,-21.06758,Belt,2011
Saint-Gilles_GP08,2012-01-17,,,1.0,,,20,60010467,55.22003,-21.06758,Belt,2012
Saint-Gilles_GP08,2013-01-17,Epinephelus merra,,1.0,14,Sable,20,60010467,55.22003,-21.06758,Belt,2013
Saint-Gilles_GP08,2014-01-28,Epinephelus merra,,1.0,10,Débris,20,60010467,55.22003,-21.06758,Belt,2014
Saint-Gilles_GP08,2014-01-28,Epinephelus merra,Algues gazonnantes,2.0,15,Corail mort en place,20,60010467,55.22003,-21.06758,Belt,2014
Saint-Gilles_GP08,2014-01-28,Epinephelus merra,Algues calcaires récifs,3.0,16,,20,60010467,55.22003,-21.06758,Belt,2014
Saint-Gilles_GP08,2015-02-03,Epinephelus merra,Acropore digité,1.0,5,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2015
Saint-Gilles_GP08,2015-02-03,Epinephelus merra,Acropore digité,2.0,6,Substrat dur colonisé,20,60010467,55.22003,-21.06758,Belt,2015
Saint-Gilles_GP08,2016-01-18,Epinephelus merra,,1.0,14,,20,60010467,55.22003,-21.06758,Belt,2016
Saint-Gilles_GP08,2017-03-03,,,1.0,,,20,60010467,55.22003,-21.06758,Belt,2017
Saint-Gilles_GP08,2018-01-30,,,,,,20,60010467,55.22003,-21.06758,Belt,2018
Saint-Gilles_GP08,2019-01-31,Epinephelus merra,,1.0,15,,20,60010467,55.22003,-21.06758,Belt,2019
Saint-Gilles_GP08,2019-01-31,Epinephelus merra,,2.0,15,,20,60010467,55.22003,-21.06758,Belt,2019
Saint-Gilles_GP08,2019-12-11,,,,,,20,60010467,55.22003,-21.06758,Belt,2019
Saint-Gilles_GP08,2020-11-23,,,,,,20,60010467,55.22003,-21.06758,Belt,2020
Saint-Gilles_GP08,2022-02-11,,,,,,20,60010467,55.22003,-21.06758,Belt,2022
Saint-Gilles_GP08,2022-12-09,Epinephelus merra,Algues calcaires récifs,1.0,12,Corail mort en place,20,60010467,55.22003,-21.06758,Belt,2022
Saint-Gilles_GP08,2022-12-09,Epinephelus merra,Algues calcaires récifs,2.0,12,Corail mort en place,20,60010467,55.22003,-21.06758,Belt,2022
Saint-Gilles_GP08,2022-12-09,Epinephelus merra,,3.0,11,Débris,20,60010467,55.22003,-21.06758,Belt,2022
Saint-Gilles_GP08,2022-12-09,Epinephelus merra,Algues calcaires récifs,4.0,17,Corail mort en place,20,60010467,55.22003,-21.06758,Belt,2022
Saint-Gilles_GP08,2022-12-09,Epinephelus merra,Algues calcaires récifs,5.0,12,Corail mort en place,20,60010467,55.22003,-21.06758,Belt,2022
Saint-Gilles_GP09,2007-12-28,Epinephelus merra,Millépores,1.0,16,,20,60010468,55.22042,-21.06618,Belt,2007
Saint-Gilles_GP09,2009-01-06,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010468,55.22042,-21.06618,Belt,2009
Saint-Gilles_GP09,2009-01-06,Epinephelus merra,Millépores,2.0,16,,20,60010468,55.22042,-21.06618,Belt,2009
Saint-Gilles_GP09,2010-01-18,Epinephelus merra,,1.0,20,,20,60010468,55.22042,-21.06618,Belt,2010
Saint-Gilles_GP09,2010-01-18,Epinephelus merra,,2.0,16,,20,60010468,55.22042,-21.06618,Belt,2010
Saint-Gilles_GP09,2011-02-17,,,1.0,,,20,60010468,55.22042,-21.06618,Belt,2011
Saint-Gilles_GP09,2012-01-17,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010468,55.22042,-21.06618,Belt,2012
Saint-Gilles_GP09,2012-01-17,Epinephelus merra,Millépores,2.0,9,,20,60010468,55.22042,-21.06618,Belt,2012
Saint-Gilles_GP09,2013-01-17,Epinephelus merra,Millépores,1.0,16,,20,60010468,55.22042,-21.06618,Belt,2013
Saint-Gilles_GP09,2013-01-17,Epinephelus merra,Algues gazonnantes,2.0,11,,20,60010468,55.22042,-21.06618,Belt,2013
Saint-Gilles_GP09,2014-01-28,,,1.0,,,20,60010468,55.22042,-21.06618,Belt,2014
Saint-Gilles_GP09,2015-02-03,,,1.0,,,20,60010468,55.22042,-21.06618,Belt,2015
Saint-Gilles_GP09,2016-01-18,,,1.0,,,20,60010468,55.22042,-21.06618,Belt,2016
Saint-Gilles_GP09,2017-03-03,,,1.0,,,20,60010468,55.22042,-21.06618,Belt,2017
Saint-Gilles_GP09,2018-01-30,,,,,,20,60010468,55.22042,-21.06618,Belt,2018
Saint-Gilles_GP09,2019-01-31,,,,,,20,60010468,55.22042,-21.06618,Belt,2019
Saint-Gilles_GP09,2019-12-11,,,,,,20,60010468,55.22042,-21.06618,Belt,2019
Saint-Gilles_GP09,2020-11-23,,,,,,20,60010468,55.22042,-21.06618,Belt,2020
Saint-Gilles_GP09,2022-02-11,Epinephelus merra,Algues calcaires récifs,1.0,6,Substrat dur colonisé,20,60010468,55.22042,-21.06618,Belt,2022
Saint-Gilles_GP09,2022-02-11,Epinephelus merra,Algues calcaires récifs,2.0,7,Substrat dur colonisé,20,60010468,55.22042,-21.06618,Belt,2022
Saint-Gilles_GP09,2022-02-11,Epinephelus merra,,3.0,6,Débris,20,60010468,55.22042,-21.06618,Belt,2022
Saint-Gilles_GP09,2022-12-09,Epinephelus merra,Algues calcaires récifs,1.0,11,Corail mort en place,20,60010468,55.22042,-21.06618,Belt,2022
Saint-Gilles_GP09,2022-12-09,Epinephelus merra,Algues gazonnantes,2.0,11,Corail mort en place,20,60010468,55.22042,-21.06618,Belt,2022
Saint-Gilles_GP09,2022-12-09,Epinephelus merra,Algues calcaires récifs,3.0,7,Corail mort en place,20,60010468,55.22042,-21.06618,Belt,2022
Saint-Leu_LH01,2007-12-18,Epinephelus merra,Algues gazonnantes,1.0,15,Corail mort en place,20,60010490,55.28634,-21.18415,Belt,2007
Saint-Leu_LH01,2007-12-18,Epinephelus merra,,2.0,14,Débris,20,60010490,55.28634,-21.18415,Belt,2007
Saint-Leu_LH01,2009-01-06,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010490,55.28634,-21.18415,Belt,2009
Saint-Leu_LH01,2010-01-25,,,1.0,,,20,60010490,55.28634,-21.18415,Belt,2010
