Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,REPLICAT_Longueur_transect,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,OBSERVATION_Coordonnees_MAXX,OBSERVATION_Coordonnees_MAXY,REPLICAT_Substrat_Protocole_LIT,Flag,Year
La Saline_GH04,2022-12-07,,Non-Acropore submassif,16,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,Algues gazonnantes,17,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Corail mort en place,substrat,2022
La Saline_GH04,2022-12-07,,Non-Acropore submassif,18,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,Algues gazonnantes,19,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Corail mort en place,substrat,2022
La Saline_GH04,2022-12-07,,Acropore branchu,20,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,Non-Acropore submassif,21,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,,22,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Débris,substrat,2022
La Saline_GH04,2022-12-07,,Non-Acropore submassif,23,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,,24,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Débris,substrat,2022
La Saline_GH04,2022-12-07,,Non-Acropore submassif,25,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,Algues gazonnantes,26,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Corail mort en place,substrat,2022
La Saline_GH04,2022-12-07,,Non-Acropore submassif,27,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Substrat dur colonisé,substrat,2022
La Saline_GH04,2022-12-07,,Algues gazonnantes,28,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Corail mort en place,substrat,2022
La Saline_GH04,2022-12-07,,Algues gazonnantes,29,20,60010453,55.23427,-21.09645,55.23427,-21.09645,Corail mort en place,substrat,2022
La Saline_GH05,2007-12-27,,Algues gazonnantes,1,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2007
La Saline_GH05,2007-12-27,,Non-Acropore submassif,2,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2007
La Saline_GH05,2007-12-27,,Algues gazonnantes,3,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2007
La Saline_GH05,2007-12-27,,Non-Acropore submassif,4,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2007
La Saline_GH05,2007-12-27,,Algues gazonnantes,5,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2007
La Saline_GH05,2007-12-27,,Non-Acropore submassif,6,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2007
La Saline_GH05,2007-12-27,,,7,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Sable,substrat,2007
La Saline_GH05,2007-12-27,,Non-Acropore submassif,8,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2007
La Saline_GH05,2008-12-26,,Non-Acropore foliacé,1,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Non-Acropore submassif,2,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Acropore branchu,3,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,,4,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2008
La Saline_GH05,2008-12-26,,Non-Acropore submassif,5,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Algues gazonnantes,6,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2008
La Saline_GH05,2008-12-26,,Acropore branchu,7,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,,8,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2008
La Saline_GH05,2008-12-26,,Algues gazonnantes,9,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2008
La Saline_GH05,2008-12-26,,Acropore branchu,10,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,,11,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2008
La Saline_GH05,2008-12-26,,Non-Acropore submassif,12,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Algues gazonnantes,13,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2008
La Saline_GH05,2008-12-26,,Non-Acropore submassif,14,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Algues gazonnantes,15,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2008
La Saline_GH05,2008-12-26,,Non-Acropore submassif,16,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Acropore branchu,17,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,Algues gazonnantes,18,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2008
La Saline_GH05,2008-12-26,,Acropore branchu,19,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2008-12-26,,,20,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2008
La Saline_GH05,2008-12-26,,Non-Acropore submassif,21,2000,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2008
La Saline_GH05,2010-01-15,,Algues gazonnantes,1,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,2,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Algues gazonnantes,3,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore encroutant,4,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore foliacé,5,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Algues gazonnantes,6,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Corail mort en place,substrat,2010
La Saline_GH05,2010-01-15,,Acropore branchu,7,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,8,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,,9,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Sable,substrat,2010
La Saline_GH05,2010-01-15,,Acropore branchu,10,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,11,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Acropore branchu,12,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,,13,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Sable,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,14,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,,15,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,16,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Algues gazonnantes,17,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,18,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,,19,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,20,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,,21,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,22,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2010-01-15,,Algues gazonnantes,23,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2010
La Saline_GH05,2010-01-15,,Non-Acropore submassif,24,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2010
La Saline_GH05,2011-01-21,,Algues gazonnantes,1,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,2,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore encroutant,3,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,4,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,5,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,6,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,7,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,8,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,9,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,10,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,11,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,12,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,,13,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,14,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,15,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,16,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore encroutant,17,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,18,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,19,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,20,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore foliacé,21,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,22,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,23,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,24,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,25,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,26,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,27,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,28,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,29,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,,30,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Sable,substrat,2011
La Saline_GH05,2011-01-21,,Non-Acropore submassif,31,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2011
La Saline_GH05,2011-01-21,,Algues gazonnantes,32,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2011
La Saline_GH05,2011-01-21,,,33,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Sable,substrat,2011
La Saline_GH05,2012-01-11,,Algues gazonnantes,1,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,2,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,3,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,4,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,5,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore foliacé,6,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,7,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,8,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,9,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,10,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,11,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,12,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,13,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,14,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,15,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,16,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,17,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore foliacé,18,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,19,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,,20,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2012
La Saline_GH05,2012-01-11,,Non-Acropore submassif,21,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2012
La Saline_GH05,2012-01-11,,Algues gazonnantes,22,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2012
La Saline_GH05,2013-01-14,,Algues gazonnantes,1,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2013
La Saline_GH05,2013-01-14,,Non-Acropore submassif,2,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2013
La Saline_GH05,2013-01-14,,Acropore branchu,3,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2013
La Saline_GH05,2013-01-14,,Non-Acropore submassif,4,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2013
La Saline_GH05,2013-01-14,,Algues gazonnantes,5,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2013
La Saline_GH05,2013-01-14,,Non-Acropore submassif,6,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2013
La Saline_GH05,2013-01-14,,Non-Acropore champignons (libre),7,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2013
La Saline_GH05,2013-01-14,,Algues gazonnantes,8,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2013
La Saline_GH05,2013-01-14,,Non-Acropore submassif,9,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2013
La Saline_GH05,2013-01-14,,Algues gazonnantes,10,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2013
La Saline_GH05,2013-01-14,,Non-Acropore submassif,11,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2013
La Saline_GH05,2013-01-14,,Algues gazonnantes,12,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2013
La Saline_GH05,2014-02-04,,Non-Acropore massif,1,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2014
La Saline_GH05,2014-02-04,,Algues gazonnantes,2,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2014
La Saline_GH05,2014-02-04,,Acropore branchu,3,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2014
La Saline_GH05,2014-02-04,,,4,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2014
La Saline_GH05,2014-02-04,,Acropore branchu,5,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2014
La Saline_GH05,2014-02-04,,,6,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2014
La Saline_GH05,2014-02-04,,Acropore branchu,7,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2014
La Saline_GH05,2014-02-04,,Non-Acropore submassif,8,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2014
La Saline_GH05,2014-02-04,,Algues gazonnantes,9,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2014
La Saline_GH05,2014-02-04,,Acropore branchu,10,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2014
La Saline_GH05,2014-02-04,,Algues gazonnantes,11,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2014
La Saline_GH05,2015-02-10,,Non-Acropore submassif,1,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2015
La Saline_GH05,2015-02-10,,,2,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Sable,substrat,2015
La Saline_GH05,2015-02-10,,,3,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2015
La Saline_GH05,2015-02-10,,Algues gazonnantes,4,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2015
La Saline_GH05,2015-02-10,,Non-Acropore massif,5,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2015
La Saline_GH05,2015-02-10,,,6,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2015
La Saline_GH05,2015-02-10,,Non-Acropore massif,7,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2015
La Saline_GH05,2015-02-10,,,8,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2015
La Saline_GH05,2015-02-10,,Algues gazonnantes,9,20,60010454,55.23347,-21.09561,55.23347,-21.09561,,substrat,2015
La Saline_GH05,2015-02-10,,,10,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2015
La Saline_GH05,2015-02-10,,Acropore branchu,11,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2015
La Saline_GH05,2015-02-10,,Non-Acropore submassif,12,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Substrat dur colonisé,substrat,2015
La Saline_GH05,2015-02-10,,,13,20,60010454,55.23347,-21.09561,55.23347,-21.09561,Débris,substrat,2015
